id,created_at,text
938138428167852033,2017-12-05 20:10:05,"b""Jordan's king warns Trump over moving U.S. embassy to Jerusalem: palace https://t.co/QUqCSKz5MY https://t.co/1mSr74npor"""
938137562069299200,2017-12-05 20:06:39,b'Interior secretary urges size cuts to more national monuments https://t.co/8v5WrAF9UP'
938135944896614400,2017-12-05 20:00:13,"b""Uber suspends cash payments in Mexico's Puebla after demands from state https://t.co/WjfyArnWZw https://t.co/172CmEo1bf"""
938134960686403590,2017-12-05 19:56:18,b'Olympics: Russia banned from Pyeongchang Games https://t.co/0Gu82XJKpc'
938133398303977472,2017-12-05 19:50:06,"b'Trump, Obama dominate Twitter year, but chicken nuggets prevail https://t.co/nNixHomiIP https://t.co/GQ4HRfUH5S'"
938132202193289216,2017-12-05 19:45:21,b'Emergency declared as wildfires rage near Los Angeles; thousands flee https://t.co/685vxomM95'
938132201287442437,2017-12-05 19:45:21,b'Wall Street wavers as Disney falls and tech rebounds https://t.co/mcKKJUngCR'
938131510246432773,2017-12-05 19:42:36,b'Copper falls to two-month low; tech stocks rebound https://t.co/Rg7QUauuaB https://t.co/6dmSAV066T'
938130455899131904,2017-12-05 19:38:24,b'Republican Party backs Senate candidate Moore: official https://t.co/HbmR3rAhoU'
938130455873949696,2017-12-05 19:38:24,"b""Trump tells Mideast leaders he'll move embassy to Jerusalem; breaks with U.S. policy https://t.co/sYACv65679"""
938128394113470466,2017-12-05 19:30:13,"b""Glencore, Ontario Teachers' form royalties joint venture https://t.co/urVwYNcLIU https://t.co/yCmxWZPvC8"""
938127522520358912,2017-12-05 19:26:45,b'Towboat captain Joe Gray bears witness to the decline at the heart of industrial America as he navigates up and dow\xe2\x80\xa6 https://t.co/ZLcD2MGHCW'
938125875631022080,2017-12-05 19:20:12,b'Russia says ready to exert influence on North Korea: RIA https://t.co/avRPWQmoCb https://t.co/klcKTYG2xz'
938123330112114688,2017-12-05 19:10:06,b'Delivery Hero to place $810 million worth of shares https://t.co/SCEi4o9n0W https://t.co/gJhri7lxsx'
938122214922219520,2017-12-05 19:05:40,b'Olympics: Russia banned from Pyeongchang Games - IOC https://t.co/d6LMzncPPr'
938122214850875393,2017-12-05 19:05:40,b'Deutsche Bank gets subpoena from Mueller on Trump accounts: source https://t.co/YKAbfnWLtm'
